Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
858000,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,09,
0,0000013F,false,Rx,0,8,00,C0,00,BF,00,00,00,0F,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,0000017C,false,Rx,0,8,00,00,06,F9,82,00,00,0C,
0,000001DC,false,Rx,0,4,02,06,F9,2C,00,00,00,00,
0,00000156,false,Rx,0,6,00,12,00,05,07,0D,00,00,
0,00000421,false,Rx,0,5,00,00,00,01,3D,00,00,00,
861000,00000097,false,Rx,0,8,80,60,10,02,02,00,00,05,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,20,
0,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,37,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,3D,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
0,000001D0,false,Rx,0,8,44,36,88,A1,10,12,20,62,
862000,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
863000,0000018E,false,Rx,0,3,00,05,2A,00,00,00,00,00,
864000,00000305,false,Rx,0,2,0E,20,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,6D,06,F9,21,6D,0A,33,
0,00000188,false,Rx,0,6,05,05,80,08,00,67,00,00,
867000,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,1D,
867000,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,18,
867000,0000013F,false,Rx,0,8,00,C1,00,C0,FF,D8,00,18,
868000,0000017C,false,Rx,0,8,00,00,06,F5,82,00,00,1F,
0,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,00000156,false,Rx,0,6,00,12,00,05,07,1C,00,00,
0,000001C0,false,Rx,0,7,00,00,00,00,00,00,1A,00,
0,00000097,false,Rx,0,8,80,60,10,02,01,00,00,15,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,3F,
873000,0000018E,false,Rx,0,3,00,05,39,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,7D,06,FB,21,7D,0A,02,
0,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
877000,000001A6,false,Rx,0,8,02,00,00,68,17,00,00,2D,
0,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,2C,
0,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,27,
0,0000013F,false,Rx,0,8,00,C1,00,C0,00,00,00,2A,
0,0000017C,false,Rx,0,8,00,00,06,F5,82,00,00,2E,
879000,000001DC,false,Rx,0,4,02,06,F5,3F,00,00,00,00,
0,00000156,false,Rx,0,6,00,11,00,08,07,29,00,00,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
881000,00000097,false,Rx,0,8,80,20,10,02,01,00,00,28,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,02,
0,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,0A,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,00,
882000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
882000,000001D0,false,Rx,0,8,44,28,88,6D,10,6A,22,2E,
882000,000001E7,false,Rx,0,4,1A,40,68,05,00,00,00,00,
882000,0000018E,false,Rx,0,3,00,06,0B,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,7D,06,FD,21,7D,0A,1F,
0,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
0,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,3B,
0,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,36,
0,0000013F,false,Rx,0,8,00,C1,00,C0,FF,F6,00,36,
0,0000017C,false,Rx,0,8,00,00,06,F4,82,00,00,3E,
0,00000156,false,Rx,0,6,00,11,00,06,07,3A,00,00,
0,000001C0,false,Rx,0,7,00,00,00,00,00,00,29,00,
891000,00000097,false,Rx,0,8,80,20,00,02,01,00,00,38,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,11,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
893000,0000018E,false,Rx,0,3,00,05,1B,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,7D,06,F9,21,7D,0A,22,
0,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
0,0000033D,false,Rx,0,4,00,00,00,23,00,00,00,00,
0,000001A6,false,Rx,0,8,02,00,00,68,17,00,00,3C,
0,00000294,false,Rx,0,8,00,15,00,03,EE,81,20,27,
897000,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,0E,
0,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,09,
0,0000013F,false,Rx,0,8,00,C0,00,C0,00,46,00,03,
0,0000017C,false,Rx,0,8,00,00,06,FB,82,00,00,0A,
0,000001DC,false,Rx,0,4,02,06,FB,0C,00,00,00,00,
900000,00000156,false,Rx,0,6,00,10,00,04,07,00,00,00,
0,00000097,false,Rx,0,8,80,20,00,02,02,00,00,0A,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,20,
0,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,19,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,1F,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
0,000001D0,false,Rx,0,8,44,28,88,1D,10,82,21,66,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,000001E7,false,Rx,0,4,1A,40,68,14,00,00,00,00,
0,0000018E,false,Rx,0,3,00,04,2B,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,7A,06,F5,21,7A,0A,3B,
0,00000188,false,Rx,0,6,05,05,80,08,00,67,00,00,
0,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,1D,
0,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,18,
0,0000013F,false,Rx,0,8,00,C0,00,C0,00,00,00,1C,
0,0000017C,false,Rx,0,8,00,00,06,FB,82,00,00,19,
0,00000156,false,Rx,0,6,00,10,00,05,07,1E,00,00,
0,000001C0,false,Rx,0,7,00,00,00,00,00,00,38,00,
0,00000097,false,Rx,0,8,80,20,00,02,03,00,00,18,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,3F,
0,0000018E,false,Rx,0,3,00,06,38,00,00,00,00,00,
0,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,76,06,F9,21,76,0A,02,
0,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
916000,000001A6,false,Rx,0,8,02,00,00,68,17,00,00,0F,
0,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,2C,
0,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,27,
0,0000013F,false,Rx,0,8,00,C0,00,C0,00,14,00,26,
0,0000017C,false,Rx,0,8,00,00,06,FD,82,00,00,26,
0,000001DC,false,Rx,0,4,02,06,FD,19,00,00,00,00,
0,00000320,false,Rx,0,3,80,00,1A,00,00,00,00,00,
919000,00000324,false,Rx,0,8,78,2A,33,4F,00,37,00,10,
919000,0000037C,false,Rx,0,8,B9,00,B9,31,00,00,00,15,
920000,00000156,false,Rx,0,6,00,0F,00,05,07,2F,00,00,
921000,0000030C,false,Rx,0,8,23,22,C6,FF,00,80,80,00,
921000,00000097,false,Rx,0,8,80,20,00,02,04,00,00,26,
921000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,08,
0,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,28,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,2E,
922000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
922000,000001D0,false,Rx,0,8,44,1A,88,6D,10,B2,21,7C,
922000,000001E7,false,Rx,0,4,1A,40,68,23,00,00,00,00,
924000,0000018E,false,Rx,0,3,00,06,0B,00,00,00,00,00,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,74,06,FF,21,74,0A,1F,
0,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
927000,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,3B,
927000,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,36,
0,0000013F,false,Rx,0,8,00,C0,00,C0,00,00,00,3A,
0,0000017C,false,Rx,0,8,00,00,06,FD,82,00,00,35,
0,00000156,false,Rx,0,6,00,0F,00,03,07,30,00,00,
0,000001C0,false,Rx,0,7,00,00,00,00,00,00,0B,00,
0,00000097,false,Rx,0,8,80,20,00,02,05,00,00,34,
931000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,17,
933000,0000018E,false,Rx,0,3,00,05,1B,00,00,00,00,00,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,78,06,FD,21,78,0A,28,
0,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
0,000001A6,false,Rx,0,8,02,00,00,68,17,00,00,1E,
0,00000294,false,Rx,0,8,00,15,00,03,EE,81,20,36,
0,00000309,false,Rx,0,8,23,26,00,00,00,59,00,5C,
0,00000374,false,Rx,0,7,00,00,00,00,00,00,19,00,
0,00000377,false,Rx,0,8,08,10,60,FA,2F,00,8A,1B,
938000,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,0E,
938000,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,09,
938000,0000013F,false,Rx,0,8,00,BF,00,BF,00,1E,00,02,
0,0000017C,false,Rx,0,8,00,00,07,00,82,00,00,03,
0,000001DC,false,Rx,0,4,02,07,00,23,00,00,00,00,
0,00000378,false,Rx,0,8,07,60,EC,24,50,00,00,13,
0,00000156,false,Rx,0,6,00,0E,00,05,07,02,00,00,
0,00000097,false,Rx,0,8,80,20,00,02,03,00,00,09,
0,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,26,
0,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,37,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,3D,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
943000,000001D0,false,Rx,0,8,44,1A,88,A1,0F,BA,20,24,
943000,0000018E,false,Rx,0,3,00,01,2E,00,00,00,00,00,
943000,000001E7,false,Rx,0,4,1A,40,68,32,00,00,00,00,
0,00000158,false,Rx,0,8,21,80,06,FB,21,80,0B,36,
0,00000188,false,Rx,0,6,05,05,80,08,00,67,00,00,
946000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,1D,
0,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,18,
0,0000013F,false,Rx,0,8,00,BF,00,BF,00,00,00,10,
948000,0000017C,false,Rx,0,8,00,00,07,00,82,00,00,12,
0,00000156,false,Rx,0,6,00,0E,00,04,07,12,00,00,
0,000001C0,false,Rx,0,7,00,00,00,00,00,00,1A,00,
951000,00000097,false,Rx,0,8,80,60,00,02,00,00,00,17,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,3F,
0,0000018E,false,Rx,0,3,00,02,3C,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,84,06,FF,21,84,0B,0D,
0,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
957000,000001A6,false,Rx,0,8,02,00,00,68,17,00,00,2D,
0,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,2C,
957000,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,27,
958000,0000013F,false,Rx,0,8,00,BF,00,C0,00,00,00,2D,
958000,0000017C,false,Rx,0,8,00,00,07,00,82,00,00,21,
958000,000001DC,false,Rx,0,4,02,07,00,32,00,00,00,00,
960000,00000156,false,Rx,0,6,00,0D,00,05,07,21,00,00,
0,00000097,false,Rx,0,8,80,20,00,01,FD,00,00,2F,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,02,
0,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,0A,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,00,
962000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
0,000001D0,false,Rx,0,8,44,1A,88,5D,10,4A,21,4F,
0,000001E7,false,Rx,0,4,1A,40,68,05,00,00,00,00,
0,0000018E,false,Rx,0,3,00,01,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,86,07,00,21,86,0B,15,
0,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
0,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,3B,
0,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,36,
0,0000013F,false,Rx,0,8,00,BE,00,BF,00,3C,00,30,
0,0000017C,false,Rx,0,8,00,00,07,06,82,00,00,3A,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
969000,00000305,false,Rx,0,2,0E,3F,00,00,00,00,00,00,
0,00000156,false,Rx,0,6,00,0D,00,02,07,33,00,00,
0,000001C0,false,Rx,0,7,00,00,00,00,00,00,29,00,
0,00000097,false,Rx,0,8,80,20,00,02,01,00,00,38,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,11,
974000,0000018E,false,Rx,0,3,00,01,1F,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,86,07,02,21,86,0B,22,
0,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
0,000001A6,false,Rx,0,8,02,00,00,68,17,00,00,3C,
0,00000294,false,Rx,0,8,00,15,00,03,EE,81,20,09,
0,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,0E,
0,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,09,
978000,0000013F,false,Rx,0,8,00,BE,00,C0,00,00,00,00,
978000,0000017C,false,Rx,0,8,00,00,07,06,82,00,00,0D,
978000,000001DC,false,Rx,0,4,02,07,06,0F,00,00,00,00,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,00000156,false,Rx,0,6,00,0D,00,01,07,07,00,00,
0,00000097,false,Rx,0,8,80,20,00,02,01,00,00,0B,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,20,
0,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,19,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,1F,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
0,000001D0,false,Rx,0,8,44,28,88,29,10,12,21,7F,
983000,000001E7,false,Rx,0,4,1A,00,68,18,00,00,00,00,
983000,0000018E,false,Rx,0,3,00,09,26,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,86,07,00,21,86,0B,33,
0,00000188,false,Rx,0,6,05,05,80,08,00,67,00,00,
0,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,1D,
0,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,18,
988000,0000013F,false,Rx,0,8,00,BD,00,BF,00,14,00,1D,
988000,0000017C,false,Rx,0,8,00,00,07,08,82,00,00,1A,
0,00000156,false,Rx,0,6,00,0D,00,03,07,14,00,00,
0,000001C0,false,Rx,0,7,00,00,00,00,00,00,38,00,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,00000097,false,Rx,0,8,7F,DF,F0,02,02,00,00,12,
991000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,35,
992000,0000018E,false,Rx,0,3,00,01,3D,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,87,07,00,21,87,0B,04,
0,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
0,0000033D,false,Rx,0,4,00,00,00,32,00,00,00,00,
0,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,0E,
0,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,2C,
0,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,27,
0,0000013F,false,Rx,0,8,00,BE,00,BF,FF,EC,00,28,
0,0000017C,false,Rx,0,8,00,00,07,06,82,00,00,2B,
0,000001DC,false,Rx,0,4,02,07,06,1E,00,00,00,00,
0,00000156,false,Rx,0,6,00,0D,00,01,07,25,00,00,
0,00000097,false,Rx,0,8,7F,DF,F0,02,02,00,00,21,
0,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,08,
0,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,28,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,2E,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
0,000001D0,false,Rx,0,8,44,1A,88,79,10,BA,21,3B,
0,000001E7,false,Rx,0,4,1A,40,68,23,00,00,00,00,
0,0000018E,false,Rx,0,3,00,02,0F,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,93,07,02,21,93,0B,17,
0,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
8000,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,3B,
8000,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,36,
8000,0000013F,false,Rx,0,8,00,BE,00,BF,00,00,00,3F,
8000,0000017C,false,Rx,0,8,00,00,07,06,82,00,00,3A,
10000,00000156,false,Rx,0,6,00,0D,00,01,07,34,00,00,
10000,000001C0,false,Rx,0,7,00,00,00,00,00,00,0B,00,
0,00000097,false,Rx,0,8,7F,DF,F0,02,03,00,00,3F,
0,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,17,
12000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
14000,0000018E,false,Rx,0,3,00,07,19,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,98,06,FE,21,98,0B,22,
0,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
0,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,1D,
0,00000294,false,Rx,0,8,00,15,00,03,EE,81,20,18,
0,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,0E,
0,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,09,
0,0000013F,false,Rx,0,8,00,BF,00,BF,FF,C4,00,03,
0,0000017C,false,Rx,0,8,00,00,07,00,82,00,00,03,
0,000001DC,false,Rx,0,4,02,07,00,23,00,00,00,00,
0,00000320,false,Rx,0,3,80,00,29,00,00,00,00,00,
0,00000324,false,Rx,0,8,78,2A,33,4F,00,FB,00,2F,
0,0000037C,false,Rx,0,8,E9,00,E9,31,00,00,00,2E,
0,000003D7,false,Rx,0,8,B0,00,00,00,00,00,00,7F,
19000,00000156,false,Rx,0,6,00,0D,00,01,07,07,00,00,
0,00000400,false,Rx,0,5,00,00,00,00,22,00,00,00,
0,0000040C,false,Rx,0,8,11,4A,48,4D,43,55,32,23,
20000,00000454,false,Rx,0,6,4D,F3,02,3A,3C,28,00,00,
0,00000465,false,Rx,0,7,FF,FF,FF,FF,FF,FF,23,00,
0,0000030C,false,Rx,0,8,23,19,C6,FF,00,80,80,19,
21000,00000097,false,Rx,0,8,80,20,00,02,07,00,00,05,
21000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,26,
21000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,37,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,3D,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
22000,000001D0,false,Rx,0,8,44,14,88,85,0F,82,20,6F,
22000,000001E7,false,Rx,0,4,1A,40,68,32,00,00,00,00,
22000,000006C1,false,Rx,0,1,14,00,00,00,00,00,00,00,
22000,0000018E,false,Rx,0,3,00,02,2D,00,00,00,00,00,
23000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,9C,07,00,21,9C,0B,35,
0,00000188,false,Rx,0,6,05,05,80,08,00,67,00,00,
0,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,1D,
0,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,18,
0,0000013F,false,Rx,0,8,00,BF,00,C0,00,00,00,1E,
0,0000017C,false,Rx,0,8,00,00,07,00,82,00,00,12,
30000,00000156,false,Rx,0,6,00,0C,00,03,07,15,00,00,
30000,000001C0,false,Rx,0,7,00,00,00,00,00,00,1A,00,
31000,00000097,false,Rx,0,8,80,20,00,02,05,00,00,16,
31000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,35,
33000,0000018E,false,Rx,0,3,00,02,3C,00,00,00,00,00,
36000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,96,07,04,21,96,0B,00,
0,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
0,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,2C,
0,00000309,false,Rx,0,8,23,40,00,00,00,5A,00,6E,
0,00000374,false,Rx,0,7,00,00,00,00,00,00,28,00,
0,00000377,false,Rx,0,8,08,10,60,FA,2F,00,8A,2A,
0,00000378,false,Rx,0,8,07,60,EC,24,50,00,00,22,
0,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,2C,
0,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,27,
38000,0000013F,false,Rx,0,8,00,BE,00,BF,00,32,00,2B,
0,0000017C,false,Rx,0,8,00,00,07,05,82,00,00,2C,
0,000001DC,false,Rx,0,4,02,07,05,3D,00,00,00,00,
39000,00000156,false,Rx,0,6,00,0C,00,02,07,25,00,00,
0,00000097,false,Rx,0,8,7F,E0,00,02,02,00,00,2E,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,02,
42000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,0A,
42000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,00,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
0,000001D0,false,Rx,0,8,44,28,88,45,10,12,20,63,
0,000001E7,false,Rx,0,4,1A,00,68,09,00,00,00,00,
43000,0000018E,false,Rx,0,3,00,06,0B,00,00,00,00,00,
46000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
46000,00000158,false,Rx,0,8,21,90,07,02,21,90,0B,1D,
46000,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
48000,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,3B,
48000,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,36,
49000,0000013F,false,Rx,0,8,00,BE,00,BF,00,00,00,3F,
49000,0000017C,false,Rx,0,8,00,00,07,05,82,00,00,3B,
0,00000156,false,Rx,0,6,00,0C,00,00,07,36,00,00,
0,000001C0,false,Rx,0,7,00,00,00,00,00,00,29,00,
0,00000097,false,Rx,0,8,7F,DF,F0,02,01,00,00,31,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,11,
53000,0000018E,false,Rx,0,3,00,02,1E,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,92,06,FF,21,92,0B,2D,
0,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
0,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,3B,
0,00000294,false,Rx,0,8,00,15,00,03,EE,81,20,27,
0,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,0E,
0,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,09,
58000,0000013F,false,Rx,0,8,00,BE,00,BF,00,00,00,02,
58000,0000017C,false,Rx,0,8,00,00,07,05,82,00,00,0E,
58000,000001DC,false,Rx,0,4,02,07,05,00,00,00,00,00,
60000,00000156,false,Rx,0,6,00,0C,00,01,07,08,00,00,
0,00000097,false,Rx,0,8,7F,DF,F0,02,01,00,00,04,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,20,
0,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,19,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,1F,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
0,000001D0,false,Rx,0,8,44,22,88,1D,10,32,21,43,
0,000001E7,false,Rx,0,4,1A,40,68,14,00,00,00,00,
63000,0000018E,false,Rx,0,3,00,02,2D,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,98,07,02,21,98,0B,3B,
0,00000188,false,Rx,0,6,05,05,80,08,00,67,00,00,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,1D,
0,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,18,
68000,0000013F,false,Rx,0,8,00,BF,00,BF,FF,CE,00,18,
69000,0000017C,false,Rx,0,8,00,00,07,00,82,00,00,12,
0,00000156,false,Rx,0,6,00,0C,00,01,07,17,00,00,
0,000001C0,false,Rx,0,7,00,00,00,00,00,00,38,00,
0,00000097,false,Rx,0,8,7F,E0,00,02,01,00,00,10,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,3F,
72000,0000018E,false,Rx,0,3,00,07,37,00,00,00,00,00,
72000,00000305,false,Rx,0,2,0E,02,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,95,07,03,21,95,0B,03,
0,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
76000,000001A6,false,Rx,0,8,02,00,00,68,19,00,00,0D,
0,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,2C,
0,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,27,
0,0000013F,false,Rx,0,8,00,BF,00,BF,00,00,00,2F,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,0000017C,false,Rx,0,8,00,00,07,00,82,00,00,21,
0,000001DC,false,Rx,0,4,02,07,00,14,00,00,00,00,
80000,00000156,false,Rx,0,6,00,0C,00,00,07,27,00,00,
81000,00000097,false,Rx,0,8,7F,DF,F0,02,01,00,00,22,
81000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,02,
82000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,28,
82000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,2E,
82000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
0,000001D0,false,Rx,0,8,44,00,88,1D,10,52,20,91,
0,000001E7,false,Rx,0,4,1A,40,68,23,00,00,00,00,
82000,0000018E,false,Rx,0,3,00,00,01,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,87,06,FF,21,87,0B,16,
0,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
88000,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,3B,
88000,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,36,
88000,0000013F,false,Rx,0,8,00,BF,00,C0,FF,F6,00,39,
89000,0000017C,false,Rx,0,8,00,00,06,FF,82,00,00,33,
0,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,00000156,false,Rx,0,6,00,0C,00,02,07,34,00,00,
89000,000001C0,false,Rx,0,7,00,00,00,00,00,00,0B,00,
0,00000097,false,Rx,0,8,7F,DF,F0,02,01,00,00,31,
0,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,17,
94000,0000018E,false,Rx,0,3,00,05,1B,00,00,00,00,00,
0,00000158,false,Rx,0,8,21,83,06,FE,21,83,0B,2E,
0,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
96000,0000033D,false,Rx,0,4,00,00,00,05,00,00,00,00,
96000,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,1D,
96000,00000294,false,Rx,0,8,00,15,00,03,EE,81,20,36,
97000,00000136,false,Rx,0,8,00,00,00,0E,02,00,00,0E,
97000,0000013A,false,Rx,0,8,00,10,00,00,00,00,00,09,
97000,0000013F,false,Rx,0,8,00,BE,00,BF,00,32,00,0D,
0,0000017C,false,Rx,0,8,00,00,07,04,82,00,00,0F,
